"cat","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes","GOTerm","cluster","direction"
"GO_Biological_Process_AutoRIF","regulation_of_DNA_repair_(GO:0006282)","1 of 94",0.27449875870100865,0.37981664979445673,0.3507055216876717,0.4974442336908817,-0.24756821935536105,0.32005830823480513,"sox11b","GO:0006282","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","mitochondrial_RNA_metabolic_process_(GO:0000959)","1 of 129",0.3564539511422776,0.4288693332253043,0.4472658508661265,0.5397733633742634,-0.30984685074599505,0.31962258605477445,"cox7c","GO:0000959","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","histone_mRNA_metabolic_process_(GO:0008334)","1 of 128",0.3542442394337849,0.4288693332253043,0.4447092636849296,0.5397733633742634,-0.3066501556821668,0.3182319217170001,"ackr3b","GO:0008334","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","notochord_morphogenesis_(GO:0048570)","2 of 245",0.2026249195283208,0.35071708262232315,0.30585761456112703,0.4800265339639908,-0.1990040892480707,0.31768986858866216,"kdrl;nfatc1","GO:0048570","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","heart_process_(GO:0003015)","1 of 122",0.34082811041975514,0.42322611513661923,0.4291296939268031,0.5338530871236198,-0.2875364141269983,0.30949758392213933,"kdrl","GO:0003015","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","positive_regulation_of_signal_transduction_(GO:0009967)","2 of 210",0.15997450874704297,0.3345947754552834,0.24665064856905491,0.46608806507312667,-0.167338173115146,0.30668749672544426,"kdrl;ackr3b","GO:0009967","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","heart_contraction_(GO:0060047)","1 of 108",0.3084465407747201,0.40216683585626956,0.39112861675214844,0.5129307585260282,-0.2606782349464637,0.30661149646043234,"kdrl","GO:0060047","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","neuroepithelial_cell_differentiation_(GO:0060563)","1 of 107",0.3060745036754883,0.40138977464599856,0.38832327495244345,0.5122240864158688,-0.2567131132252642,0.3039295168433339,"eya1","GO:0060563","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","circulatory_system_development_(GO:0072359)","2 of 236",0.19151312232767514,0.35071708262232315,0.29063481847268247,0.4800265339639908,-0.18043118898855995,0.2982164794918889,"kdrl;sema3d","GO:0072359","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","peptide_transport_(GO:0015833)","1 of 126",0.3498023647364691,0.4288693332253043,0.43956199104031357,0.5397733633742634,-0.2837175552767223,0.2980132192984213,"kdrl","GO:0015833","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","bone_development_(GO:0060348)","1 of 130",0.3586562122990378,0.4288693332253043,0.4498111361452194,0.5397733633742634,-0.28537489173535546,0.2926208385393788,"kdrl","GO:0060348","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","myeloid_cell_development_(GO:0061515)","1 of 125",0.3475701519540332,0.42690681707397593,0.4369712088335684,0.5386663265257441,-0.2760187053753545,0.29169346490044307,"kdrl","GO:0061515","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","pharyngeal_system_development_(GO:0060037)","1 of 121",0.3385655447290469,0.42273929894345125,0.42649263597238085,0.5335092383565944,-0.26753746211095963,0.28975312351657995,"ackr3b","GO:0060037","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","RNA_processing_(GO:0006396)","1 of 130",0.3586562122990378,0.4288693332253043,0.4498111361452194,0.5397733633742634,-0.27465079010081844,0.28162444150599897,"kdrl","GO:0006396","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","neuron_development_(GO:0048666)","2 of 274",0.23886642817212922,0.36713592453854665,0.3545465000232884,0.500616723875988,-0.18942378111557556,0.2712265851838857,"kdrl;sept8a","GO:0048666","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","cardiac_muscle_contraction_(GO:0060048)","1 of 142",0.38451112773789253,0.44412017820492516,0.47949024899918763,0.5585814240918368,-0.2784844573685398,0.2661705847028401,"kdrl","GO:0060048","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","pectoral_fin_morphogenesis_(GO:0035138)","1 of 128",0.3542442394337849,0.4288693332253043,0.4447092636849296,0.5397733633742634,-0.24636594014332844,0.25567085202685347,"kdrl","GO:0035138","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","brain_morphogenesis_(GO:0048854)","1 of 133",0.36521853930672155,0.43365703966717567,0.4573796583848849,0.545956704903084,-0.25298476168627915,0.2548212708522535,"kdrl","GO:0048854","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","negative_regulation_of_signal_transduction_(GO:0009968)","2 of 249",0.20758834104027546,0.3530288379740987,0.3126121865308551,0.483208634751929,-0.15801011397222708,0.2484232309834868,"kdrl;bmp6","GO:0009968","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","protein_stabilization_(GO:0050821)","1 of 87",0.25691436970467396,0.37189933952409004,0.3295399385740996,0.4902288408834827,-0.1804908543211708,0.24528931658467976,"sema3d","GO:0050821","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","MAPK_cascade_(GO:0000165)","1 of 104",0.29891018919681295,0.3965970807738536,0.37983260215037895,0.5059459808604261,-0.20310767988196807,0.2452752961527467,"kdrl","GO:0000165","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","primitive_erythrocyte_differentiation_(GO:0060319)","1 of 98",0.2843622265199807,0.38792271545381685,0.36251056865526177,0.5036519785825154,-0.18469520391700536,0.2322554024557681,"kdrl","GO:0060319","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","striated_muscle_cell_differentiation_(GO:0051146)","2 of 233",0.187828385597635,0.3479783297766599,0.2855557512369787,0.4768640377799788,-0.13557359957395684,0.2267097761590126,"nfatc1;meox1","GO:0051146","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","brain_development_(GO:0007420)","1 of 123",0.34308304996641453,0.4236981928546977,0.43175510923616583,0.5351553273530535,-0.20786335528837988,0.22236862829900675,"kdrl","GO:0007420","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","cardiac_ventricle_development_(GO:0003231)","1 of 135",0.3695566225536087,0.43651461688387916,0.46236970312596426,0.5499765942445684,-0.21753772975650468,0.216548217913258,"kdrl","GO:0003231","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","negative_regulation_of_receptor_activity_(GO:2000272)","1 of 111",0.3155148211649955,0.4043838350659112,0.3994707277179172,0.5139300823391799,-0.1835117410021732,0.21168989934689905,"kdrl","GO:2000272","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","cardiac_muscle_cell_differentiation_(GO:0055007)","1 of 136",0.37171469704134835,0.4372798017397438,0.4648481758179393,0.5509913692387461,-0.19705771975291517,0.1950139676142385,"nfatc1","GO:0055007","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","axial_mesoderm_morphogenesis_(GO:0048319)","1 of 138",0.3760090330593959,0.4372798017397438,0.469772255533861,0.5510477322698232,-0.18538355997822867,0.1813314668476369,"kdrl","GO:0048319","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","auditory_receptor_cell_morphogenesis_(GO:0002093)","1 of 109",0.3108105883832441,0.4036965113483514,0.39392160475219407,0.5139300823391799,-0.15304217333584463,0.17884073627775107,"eya1","GO:0002093","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","cardiac_muscle_tissue_regeneration_(GO:0061026)","1 of 108",0.3084465407747201,0.40216683585626956,0.39112861675214844,0.5129307585260282,-0.15080753117341983,0.1773808343457668,"kdrl","GO:0061026","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_stem_cell_differentiation_(GO:2000736)","2 of 244",0.2013863168326244,0.35071708262232315,0.3041677065676984,0.4800265339639908,-0.10729628536931836,0.17194554207928262,"kdrl;lyve1b","GO:2000736","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","negative_regulation_of_binding_(GO:0051100)","1 of 175",0.4504338393107797,0.48863062888433406,0.5533945163152907,0.6022495699225796,-0.20555539492430455,0.16393948695553195,"kdrl","GO:0051100","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","cortisol_metabolic_process_(GO:0034650)","1 of 122",0.34082811041975514,0.42322611513661923,0.4291296939268031,0.5338530871236198,-0.13519322266079695,0.14551887594203572,"kdrl","GO:0034650","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","positive_regulation_of_nervous_system_development_(GO:0051962)","2 of 217",0.16836950008097548,0.3345947754552834,0.25847259236320524,0.46608806507312667,-0.08132290321383676,0.1448844215966583,"sox11b;eya1","GO:0051962","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","mRNA_transport_(GO:0051028)","2 of 286",0.2539822520379862,0.3708853537827962,0.374427402988769,0.5057007554310464,-0.10241575693780793,0.14035986169865233,"kdrl;p2rx1","GO:0051028","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","cartilage_development_(GO:0051216)","2 of 275",0.24012436670462686,0.36713592453854665,0.35621047512630644,0.500616723875988,-0.09784329014645114,0.1395830709249689,"timp2a;bmp6","GO:0051216","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","negative_regulation_of_cell_differentiation_(GO:0045596)","2 of 243",0.20014865564508483,0.35071708262232315,0.3024773505497569,0.4800265339639908,-0.08463757894756374,0.13615604247332552,"kdrl;meox1","GO:0045596","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","embryonic_pectoral_fin_morphogenesis_(GO:0035118)","1 of 116",0.3271374325785604,0.41380443897064145,0.41313096809877337,0.5245370718557457,-0.11325078055627796,0.12654358110117744,"kdrl","GO:0035118","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","exogenous_drug_catabolic_process_(GO:0042738)","1 of 113",0.32018741308399123,0.40959823786970967,0.404971058493442,0.5200196546563514,-0.10964408835175524,0.12486803721148414,"kdrl","GO:0042738","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","dopamine_metabolic_process_(GO:0042417)","1 of 124",0.3453303887305518,0.42569818828966194,0.4343689311852301,0.5374126557364707,-0.11006012026306693,0.11702182697846246,"kdrl","GO:0042417","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_inflammatory_response_(GO:0050727)","1 of 115",0.3248285737915654,0.4124227959376054,0.4104230083761407,0.5230578941335026,-0.10294141823083684,0.11575327048851154,"kdrl","GO:0050727","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","chondrocyte_differentiation_(GO:0002062)","1 of 110",0.31316667303484774,0.4043838350659112,0.39670229109067473,0.5139300823391799,-0.09628253095356352,0.1117859179433336,"bmp6","GO:0002062","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","neural_tube_formation_(GO:0001841)","2 of 237",0.19274361363871456,0.35071708262232315,0.2923274721971961,0.4800265339639908,-0.06641010648562364,0.10933722741872316,"kdrl;sema3d","GO:0001841","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","myotube_cell_development_(GO:0014904)","1 of 181",0.4616488125352482,0.4952498337007883,0.5657014518239537,0.60977040435078,-0.14127576154845106,0.10919921615677627,"meox1","GO:0014904","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","peptide_metabolic_process_(GO:0006518)","1 of 130",0.3586562122990378,0.4288693332253043,0.4498111361452194,0.5397733633742634,-0.09892439662818148,0.10143618353146884,"kdrl","GO:0006518","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","limb_morphogenesis_(GO:0035108)","1 of 160",0.4213794117745589,0.4660607523379297,0.5211450036091806,0.5782918370655064,-0.11015312985600503,0.09519671804336773,"bmp6","GO:0035108","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","connective_tissue_development_(GO:0061448)","1 of 135",0.3695566225536087,0.43651461688387916,0.46236970312596426,0.5499765942445684,-0.0939825181690774,0.09355502076487748,"sema3d","GO:0061448","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","peptide_catabolic_process_(GO:0043171)","1 of 130",0.3586562122990378,0.4288693332253043,0.4498111361452194,0.5397733633742634,-0.09008412524872544,0.09237144904049252,"kdrl","GO:0043171","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","negative_regulation_of_cellular_process_(GO:0048523)","1 of 184",0.4671714305486794,0.49959342257413963,0.5717321726885208,0.613345590320913,-0.11756711327105521,0.08947550962422383,"bmp6","GO:0048523","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","mesoderm_development_(GO:0007498)","1 of 104",0.29891018919681295,0.3965970807738536,0.37983260215037895,0.5059459808604261,-0.0723921816936761,0.08742167609998007,"kdrl","GO:0007498","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","cellular_protein_complex_assembly_(GO:0043623)","1 of 111",0.3155148211649955,0.4043838350659112,0.3994707277179172,0.5139300823391799,-0.07205371272233638,0.08311753302793382,"kdrl","GO:0043623","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","negative_regulation_of_DNA_binding_(GO:0043392)","1 of 160",0.4213794117745589,0.4660607523379297,0.5211450036091806,0.5782918370655064,-0.09495819618375272,0.08206492761330013,"kdrl","GO:0043392","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","mesenchyme_development_(GO:0060485)","1 of 119",0.3340174333288525,0.41782992582465306,0.4211833940663407,0.528281851722218,-0.0713882872726745,0.07828168961975954,"kdrl","GO:0060485","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","mesodermal_cell_differentiation_(GO:0048333)","1 of 157",0.4153894763288001,0.4624533086222111,0.5144321799781211,0.5755528350250263,-0.0841807097538868,0.07395601145424814,"kdrl","GO:0048333","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_heart_looping_(GO:1901207)","1 of 140",0.38027444598998233,0.44148300407741065,0.4746528237235366,0.5558110785570949,-0.07446867508950489,0.07200093665107636,"nfatc1","GO:1901207","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_cell_proliferation_(GO:0042127)","1 of 131",0.36085104760332837,0.4299771709579204,0.45234516737605474,0.5418551651607159,-0.06315610478767211,0.06437438707932303,"kdrl","GO:0042127","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","paraxial_mesoderm_development_(GO:0048339)","1 of 104",0.29891018919681295,0.3965970807738536,0.37983260215037895,0.5059459808604261,-0.05024990170332978,0.0606823903906198,"kdrl","GO:0048339","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","cardiac_muscle_tissue_development_(GO:0048738)","2 of 289",0.25776651928409644,0.37189933952409004,0.3793658349406176,0.5059459808604261,-0.04364718917963618,0.05917254097742335,"kdrl;nfatc1","GO:0048738","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","kidney_morphogenesis_(GO:0060993)","2 of 285",0.25272118499083246,0.3708853537827962,0.37277828264545115,0.5057007554310464,-0.0415285015237362,0.05712114293860367,"timp2a;eya1","GO:0060993","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","cellular_modified_amino_acid_biosynthetic_process_(GO:0042398)","2 of 286",0.2539822520379862,0.3708853537827962,0.374427402988769,0.5057007554310464,-0.032319648006837225,0.04429378310549929,"kdrl;sema3d","GO:0042398","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_RNA_splicing_(GO:0043484)","2 of 231",0.18537772488150034,0.3452914765649926,0.28216910301500375,0.4747162576778477,-0.02112945241309257,0.03561072925647828,"p2rx1;pnrc2","GO:0043484","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","cellular_modified_amino_acid_catabolic_process_(GO:0042219)","2 of 286",0.2539822520379862,0.3708853537827962,0.374427402988769,0.5057007554310464,-0.02315494048161753,0.03173363494851621,"kdrl;sema3d","GO:0042219","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","embryonic_hemopoiesis_(GO:0035162)","1 of 111",0.3155148211649955,0.4043838350659112,0.3994707277179172,0.5139300823391799,-0.02681377981670401,0.030931025554603427,"kdrl","GO:0035162","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","embryonic_organ_development_(GO:0048568)","1 of 138",0.3760090330593959,0.4372798017397438,0.469772255533861,0.5510477322698232,-0.01925474741991685,0.01883387930323656,"kdrl","GO:0048568","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","endoderm_formation_(GO:0001706)","1 of 129",0.3564539511422776,0.4288693332253043,0.4472658508661265,0.5397733633742634,-0.012194956307536886,0.01257970982262857,"kdrl","GO:0001706","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","cell_morphogenesis_involved_in_differentiation_(GO:0000904)","1 of 111",0.3155148211649955,0.4043838350659112,0.3994707277179172,0.5139300823391799,-0.01080527514345933,0.01246442105035322,"kdrl","GO:0000904","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","endoderm_development_(GO:0007492)","1 of 137",0.3738654924949242,0.4372798017397438,0.4673156777771097,0.5510261383180528,7.007676199176127e-4,-6.894566643056967e-4,"kdrl","GO:0007492","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","neural_plate_morphogenesis_(GO:0001839)","2 of 234",0.18905548679956163,0.34926326989128803,0.28724892636302957,0.4781847145775076,0.01079913677153171,-0.0179882811490644,"kdrl;sema3d","GO:0001839","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_muscle_organ_development_(GO:0048634)","1 of 119",0.3340174333288525,0.41782992582465306,0.4211833940663407,0.528281851722218,0.017387826126672536,-0.019066830988835555,"kdrl","GO:0048634","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_mesodermal_cell_differentiation_(GO:1905770)","1 of 104",0.29891018919681295,0.3965970807738536,0.37983260215037895,0.5059459808604261,0.01620206127544518,-0.019565805586126302,"kdrl","GO:1905770","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","inner_ear_morphogenesis_(GO:0042472)","1 of 173",0.44664460378021326,0.485296540645809,0.5492183141545974,0.5986656221813778,0.03019209111527132,-0.024334586029126512,"eya1","GO:0042472","mVEC","downregulated"
